run_id,target_name,family,type,d_total,d_spacing,d_mass,enough_levels_full,enough_levels_partial,n_levels_sim
45.0,omega_782,omega_like,meson,7.868808787170797,1.8458921957905856,6.022916591380211,1,1,3
45.0,Kstar_892,kstar_like,meson,5.830554790855523,1.507221500755521,4.323333290100002,1,1,3
45.0,eta_prime,eta_prime_like,meson,5.4199999458000025,nan,5.4199999458000025,1,1,3
45.0,quark_ud_const,quark_like,constituent,11.699999883000002,nan,11.699999883000002,1,1,3
45.0,quark_s_const,quark_like,constituent,8.33333326388889,nan,8.33333326388889,1,1,3
45.0,proton,nucleon_like,baryon,5.783819506643134,1.2893751183792423,4.494444388263892,0,1,3
45.0,neutron,nucleon_like,baryon,5.773589000191168,1.287477945156444,4.4861110550347245,0,1,3
45.0,delta_1232,delta_like,baryon,2.559758427348884,1.1775362189488832,1.3822222084000009,1,1,3
46.0,pion,pion_like,meson,13.427677571488266,1.6876778062882607,11.739999765200006,1,1,6
46.0,rho,rho_like,meson,6.608435475422557,2.212602197037138,4.395833278385419,1,1,6
46.0,kaon,kaon_like,meson,11.304927114416547,2.5882605930276505,8.716666521388897,1,1,6
46.0,phi,phi_like,meson,7.214949874476348,2.464192377898063,4.750757496578285,1,1,6
46.0,eta,eta_like,meson,9.42700261006171,2.1957527004523305,7.231249909609379,1,1,6
46.0,omega_782,omega_like,meson,7.124463858251235,2.1432139205168568,4.981249937734378,1,1,6
46.0,Kstar_892,kstar_like,meson,5.3222217894615955,1.8322218243615929,3.4899999651000027,1,1,6
46.0,eta_prime,eta_prime_like,meson,4.965454495800003,nan,4.965454495800003,1,1,6
46.0,quark_ud_const,quark_like,constituent,11.245454433000003,nan,11.245454433000003,1,1,6
46.0,quark_s_const,quark_like,constituent,7.9545453882575785,nan,7.9545453882575785,1,1,6
46.0,proton,nucleon_like,baryon,5.3830418165684994,1.8739509513412245,3.509090865227275,1,1,6
46.0,neutron,nucleon_like,baryon,5.376101935464843,1.8732610701594423,3.5028408653054006,1,1,6
46.0,delta_1232,delta_like,baryon,3.537140936183878,2.346837917783877,1.190303018400001,1,1,6
47.0,pion,pion_like,meson,20.66309192126639,3.125990822733052,17.537101098533338,1,1,5
47.0,rho,rho_like,meson,10.554103286068905,2.535081647176243,8.019021638892662,1,1,5
47.0,kaon,kaon_like,meson,18.6915901994976,2.728546987287453,15.963043212210147,1,1,5
47.0,phi,phi_like,meson,12.423919995148797,2.6692100127997613,9.754709982349036,1,1,5
47.0,eta,eta_like,meson,15.02052286796042,2.354490417590175,12.666032450370245,1,1,5
47.0,omega_782,omega_like,meson,12.745395652753766,2.3293631742585226,10.416032478495243,1,1,5
47.0,Kstar_892,kstar_like,meson,9.873526296414958,2.0357002878366988,7.83782600857826,1,1,5
47.0,eta_prime,eta_prime_like,meson,9.550434687104348,nan,9.550434687104348,1,1,5
47.0,quark_ud_const,quark_like,constituent,15.830434624304345,nan,15.830434624304345,1,1,5
47.0,quark_s_const,quark_like,constituent,11.77536222071256,nan,11.77536222071256,1,1,5
47.0,proton,nucleon_like,baryon,8.176704923308977,1.6908354391649543,6.485869484144022,1,1,5
47.0,neutron,nucleon_like,baryon,8.170124980201892,1.6905054959797463,6.479619484222146,1,1,5
47.0,delta_1232,delta_like,baryon,7.217183286813175,3.491965932761002,3.725217354052173,1,1,5
48.0,pion,pion_like,meson,18.092737366627688,2.612900277850448,15.479837088777238,1,1,5
48.0,rho,rho_like,meson,8.454744066569193,1.7215124434175155,6.733231623151677,1,1,5
48.0,kaon,kaon_like,meson,16.104327756608004,2.7128645651649133,13.391463191443092,1,1,5
48.0,phi,phi_like,meson,9.829421336333787,2.646291374751806,7.18312996158198,1,1,5
48.0,eta,eta_like,meson,13.074092774343693,2.336745347584927,10.737347426758767,1,1,5
48.0,omega_782,omega_like,meson,10.795901261345962,2.308553806462197,8.487347454883766,1,1,5
48.0,Kstar_892,kstar_like,meson,8.30783169746692,2.012953711635212,6.294877985831707,1,1,5
48.0,eta_prime,eta_prime_like,meson,7.98097552994634,nan,7.98097552994634,1,1,5
48.0,quark_ud_const,quark_like,constituent,14.26097546714634,nan,14.26097546714634,1,1,5
48.0,quark_s_const,quark_like,constituent,10.46747958756775,nan,10.46747958756775,1,1,5
48.0,proton,nucleon_like,baryon,6.933544649472845,1.8030569087258932,5.130487740746951,1,1,5
48.0,neutron,nucleon_like,baryon,6.9269244693946,1.8026867285695236,5.124237740825077,1,1,5
48.0,delta_1232,delta_like,baryon,5.211961768386628,2.515376429498823,2.6965853388878043,1,1,5
49.0,pion,pion_like,meson,inf,nan,nan,0,0,0
49.0,rho,rho_like,meson,inf,nan,nan,0,0,0
49.0,kaon,kaon_like,meson,inf,nan,nan,0,0,0
49.0,phi,phi_like,meson,inf,nan,nan,0,0,0
49.0,eta,eta_like,meson,inf,nan,nan,0,0,0
49.0,omega_782,omega_like,meson,inf,nan,nan,0,0,0
49.0,Kstar_892,kstar_like,meson,inf,nan,nan,0,0,0
49.0,eta_prime,eta_prime_like,meson,inf,nan,nan,0,0,0
49.0,quark_ud_const,quark_like,constituent,inf,nan,nan,0,0,0
49.0,quark_s_const,quark_like,constituent,inf,nan,nan,0,0,0
49.0,proton,nucleon_like,baryon,inf,nan,nan,0,0,0
49.0,neutron,nucleon_like,baryon,inf,nan,nan,0,0,0
49.0,delta_1232,delta_like,baryon,inf,nan,nan,0,0,0
50.0,pion,pion_like,meson,19.6771046493604,2.9582020301519516,16.718902619208446,1,1,5
50.0,rho,rho_like,meson,9.802202520329878,2.294554934850578,7.507647585479301,1,1,5
50.0,kaon,kaon_like,meson,17.198409135590648,2.2581140259457726,14.940295109644875,1,1,5
50.0,phi,phi_like,meson,10.713670773013373,1.9817088932296127,8.73196187978376,1,1,5
50.0,eta,eta_like,meson,13.721154611910832,1.8221832416606307,11.898971370250202,1,1,5
50.0,omega_782,omega_like,meson,11.354106220687779,1.705134822312578,9.6489713983752,1,1,5
50.0,Kstar_892,kstar_like,meson,8.577537731009103,1.3533605880610002,7.224177142948103,1,1,5
50.0,eta_prime,eta_prime_like,meson,8.141518905926585,nan,8.141518905926585,1,1,5
50.0,quark_ud_const,quark_like,constituent,14.421518843126583,nan,14.421518843126583,1,1,5
50.0,quark_s_const,quark_like,constituent,10.601265734440931,nan,10.601265734440931,1,1,5
50.0,proton,nucleon_like,baryon,7.879751280872573,2.2417766678029505,5.637974613069622,1,1,5
50.0,neutron,nucleon_like,baryon,7.871964330496388,2.2402397173486404,5.631724613147748,1,1,5
50.0,delta_1232,delta_like,baryon,6.057174764348202,2.741056654049468,3.316118110298735,1,1,5
51.0,pion,pion_like,meson,21.049065545276513,1.5723992681431738,19.47666627713334,0,1,2
51.0,rho,rho_like,meson,7.521439502496196,0.26102292658473536,7.26041657591146,0,1,2
51.0,kaon,kaon_like,meson,12.981972587049034,1.0430838971416232,11.938888689907412,1,1,2
51.0,phi,phi_like,meson,5.9365924881882055,0.20603702814190497,5.7305554600463005,1,1,2
51.0,eta,eta_like,meson,10.095261479867313,0.447344933799604,9.647916546067709,1,1,2
51.0,omega_782,omega_like,meson,7.490799880997197,0.09288330680448707,7.39791657419271,1,1,2
51.0,Kstar_892,kstar_like,meson,5.832313686325882,0.4089804072258815,5.423333279100001,1,1,2
51.0,eta_prime,eta_prime_like,meson,4.286666623800001,nan,4.286666623800001,1,1,2
51.0,quark_ud_const,quark_like,constituent,10.566666561,nan,10.566666561,1,1,2
51.0,quark_s_const,quark_like,constituent,7.388888827314816,nan,7.388888827314816,1,1,2
51.0,proton,nucleon_like,baryon,6.93782243703748,0.6336558491728937,6.304166587864586,0,1,2
51.0,neutron,nucleon_like,baryon,6.939285631939202,0.6476190439183671,6.291666588020835,0,1,2
51.0,delta_1232,delta_like,baryon,5.439999943281157,2.6666666376811574,2.7733333056,0,1,2
52.0,pion,pion_like,meson,18.404447771394,2.7250541455879382,15.679393625806062,1,1,3
52.0,rho,rho_like,meson,8.801196387203383,1.9432419274732702,6.857954459730113,1,1,3
52.0,kaon,kaon_like,meson,15.556963817426704,1.9160549538660963,13.640908863560608,1,1,3
52.0,phi,phi_like,meson,8.914391844360251,1.4818162106607562,7.432575633699495,1,1,3
52.0,eta,eta_like,meson,12.359566154126579,1.4351344725001591,10.92443168162642,1,1,3
52.0,omega_782,omega_like,meson,9.925680456089461,1.2512487463380426,8.674431709751419,1,1,3
52.0,Kstar_892,kstar_like,meson,7.3017662436433755,0.857220853543377,6.444545390099998,1,1,3
52.0,eta_prime,eta_prime_like,meson,6.783636295799999,nan,6.783636295799999,1,1,3
52.0,quark_ud_const,quark_like,constituent,13.063636232999999,nan,13.063636232999999,1,1,3
52.0,quark_s_const,quark_like,constituent,9.469696890782828,nan,9.469696890782828,1,1,3
52.0,proton,nucleon_like,baryon,7.97329470197881,1.7111735681341134,6.262121133844697,0,1,3
52.0,neutron,nucleon_like,baryon,7.961339492626594,1.7075516920110645,6.253787800615529,0,1,3
52.0,delta_1232,delta_like,baryon,4.783023663059572,1.9866600546595738,2.7963636083999983,1,1,3
53.0,pion,pion_like,meson,19.970794117528094,2.992699218994753,16.978094898533342,1,1,3
53.0,rho,rho_like,meson,9.99768507278976,2.3280423115174367,7.669642761272325,1,1,3
53.0,kaon,kaon_like,meson,17.91016367912246,2.6458782192414976,15.264285459880961,1,1,3
53.0,phi,phi_like,meson,11.604348279395396,2.548396049375546,9.05595223001985,1,1,3
53.0,eta,eta_like,meson,14.402912682502254,2.2609485485625167,12.141964133939737,1,1,3
53.0,omega_782,omega_like,meson,12.11163224036835,2.2196680783036125,9.891964162064736,1,1,3
53.0,Kstar_892,kstar_like,meson,9.334364690531729,1.9157933361460113,7.418571354385717,1,1,3
53.0,eta_prime,eta_prime_like,meson,8.991428481514289,nan,8.991428481514289,1,1,3
53.0,quark_ud_const,quark_like,constituent,15.271428418714288,nan,15.271428418714288,1,1,3
53.0,quark_s_const,quark_like,constituent,11.30952371527778,nan,11.30952371527778,1,1,3
53.0,proton,nucleon_like,baryon,9.349754766661118,2.275945331274209,7.0738094353869085,0,1,3
53.0,neutron,nucleon_like,baryon,9.340608359175025,2.2751322570172823,7.065476102157742,0,1,3
53.0,delta_1232,delta_like,baryon,6.6110868851253795,3.165372633868234,3.445714251257145,1,1,3
54.0,pion,pion_like,meson,28.085260282618858,3.1419274481521837,24.943332834466673,0,1,2
54.0,rho,rho_like,meson,13.252039097259749,2.5749558973899567,10.677083199869791,0,1,2
54.0,kaon,kaon_like,meson,19.15440669740859,2.659962527871549,16.49444416953704,1,1,2
54.0,phi,phi_like,meson,12.85509010874597,2.568979169070041,10.286110939675929,1,1,2
54.0,eta,eta_like,meson,15.341468481459938,2.2768853114338947,13.064583170026044,1,1,2
54.0,omega_782,omega_like,meson,13.052940070580306,2.2383568724292626,10.814583198151043,1,1,2
54.0,Kstar_892,kstar_like,meson,10.092888513015534,1.9362219279155348,8.1566665851,1,1,2
54.0,eta_prime,eta_prime_like,meson,9.7533332358,nan,9.7533332358,1,1,2
54.0,quark_ud_const,quark_like,constituent,16.033333173,nan,16.033333173,1,1,2
54.0,quark_s_const,quark_like,constituent,11.944444344907406,nan,11.944444344907406,1,1,2
54.0,proton,nucleon_like,baryon,12.198541412481,2.4777082006580815,9.720833211822917,0,1,2
54.0,neutron,nucleon_like,baryon,12.184523674019982,2.4761904620408153,9.708333211979166,0,1,2
54.0,delta_1232,delta_like,baryon,8.782028894838811,3.2753622832388136,5.506666611599998,0,1,2
55.0,pion,pion_like,meson,16.31284559475234,2.3506236517745616,13.962221942977779,1,1,5
55.0,rho,rho_like,meson,7.1721413020334825,1.387419152120289,5.784722149913193,1,1,5
55.0,kaon,kaon_like,meson,12.708417761389953,1.2139735085195826,11.49444425287037,1,1,5
55.0,phi,phi_like,meson,5.741889903444381,0.45577888043512244,5.2861110230092585,1,1,5
55.0,eta,eta_like,meson,9.955294206873374,0.6407109899723338,9.31458321690104,1,1,5
55.0,omega_782,omega_like,meson,7.384223920555096,0.3196406755290567,7.064583245026039,1,1,5
55.0,Kstar_892,kstar_like,meson,5.317780108855649,0.16111349375565073,5.156666615099998,1,1,5
55.0,eta_prime,eta_prime_like,meson,4.308888845799998,nan,4.308888845799998,1,1,5
55.0,quark_ud_const,quark_like,constituent,10.588888782999996,nan,10.588888782999996,1,1,5
55.0,quark_s_const,quark_like,constituent,7.407407345679011,nan,7.407407345679011,1,1,5
55.0,proton,nucleon_like,baryon,5.939445008747766,1.4991672864734609,4.440277722274305,1,1,5
55.0,neutron,nucleon_like,baryon,5.937410949270407,1.5033832269179772,4.43402772235243,1,1,5
55.0,delta_1232,delta_like,baryon,4.609879175936031,2.672101417536033,1.9377777583999984,1,1,5
56.0,pion,pion_like,meson,18.201588619085772,2.6520651205524297,15.549523498533341,1,1,4
56.0,rho,rho_like,meson,8.57572741663193,1.798941787056035,6.776785629575895,1,1,4
56.0,kaon,kaon_like,meson,15.913184793719303,2.434613589790723,13.47857120392858,1,1,4
56.0,phi,phi_like,meson,9.509887228025573,2.2396492539581057,7.270237974067467,1,1,4
56.0,eta,eta_like,meson,12.824575541886928,2.0218971054918335,10.802678436395095,1,1,4
56.0,omega_782,omega_like,meson,10.492014630938934,1.939336166418841,8.552678464520094,1,1,4
56.0,Kstar_892,kstar_like,meson,7.956507253274574,1.6093644596031422,6.3471427936714315,1,1,4
56.0,eta_prime,eta_prime_like,meson,7.562857067228573,nan,7.562857067228573,1,1,4
56.0,quark_ud_const,quark_like,constituent,13.842857004428573,nan,13.842857004428573,1,1,4
56.0,quark_s_const,quark_like,constituent,10.119047534722224,nan,10.119047534722224,1,1,4
56.0,proton,nucleon_like,baryon,8.928411213820816,2.578411293195812,6.349999920625003,1,1,4
56.0,neutron,nucleon_like,baryon,8.921077114911387,2.5773271942082583,6.343749920703129,1,1,4
56.0,delta_1232,delta_like,baryon,5.062173858589882,2.330745314475595,2.731428544114287,1,1,4
57.0,pion,pion_like,meson,19.21643449536448,2.875495855047109,16.340938640317372,1,1,5
57.0,rho,rho_like,meson,9.442967884935566,2.1715477880348923,7.271420096900673,1,1,5
57.0,kaon,kaon_like,meson,16.575142326506274,2.107302192050087,14.467840134456186,1,1,5
57.0,phi,phi_like,meson,10.020816052976866,1.7613091483817922,8.259506904595073,1,1,5
57.0,eta,eta_like,meson,13.19616585220121,1.6515357148189456,11.544630137382264,1,1,5
57.0,omega_782,omega_like,meson,10.799649285344067,1.5050191198368035,9.294630165507263,1,1,5
57.0,Kstar_892,kstar_like,meson,8.075319651890249,1.1346154959451789,6.94070415594507,1,1,5
57.0,eta_prime,eta_prime_like,meson,7.60309851551831,nan,7.60309851551831,1,1,5
57.0,quark_ud_const,quark_like,constituent,13.88309845271831,nan,13.88309845271831,1,1,5
57.0,quark_s_const,quark_like,constituent,10.152582075019563,nan,10.152582075019563,1,1,5
57.0,proton,nucleon_like,baryon,7.588716378798907,2.11899813731123,5.469718241487676,1,1,5
57.0,neutron,nucleon_like,baryon,7.580542484915915,2.1170742433501135,5.463468241565802,1,1,5
57.0,delta_1232,delta_like,baryon,5.573247540717986,2.4461114217546074,3.1271361189633784,1,1,5
58.0,pion,pion_like,meson,17.259188131214042,2.5306826786577155,14.728505452556327,1,1,5
58.0,rho,rho_like,meson,7.92879559449289,1.6651462475011487,6.263649346991741,1,1,5
58.0,kaon,kaon_like,meson,13.813590782054227,1.3612921390178243,12.452298643036404,1,1,5
58.0,phi,phi_like,meson,6.91503899386319,0.6710735806878972,6.243965413175292,1,1,5
58.0,eta,eta_like,meson,10.84037987850217,0.8074058659833085,10.03297401251886,1,1,5
58.0,omega_782,omega_like,meson,8.29809520645272,0.5151211658088591,7.78297404064386,1,1,5
58.0,Kstar_892,kstar_like,meson,5.783944132956621,0.05256487992558383,5.731379253031037,1,1,5
58.0,eta_prime,eta_prime_like,meson,5.1326436268344855,nan,5.1326436268344855,1,1,5
58.0,quark_ud_const,quark_like,constituent,11.412643564034484,nan,11.412643564034484,1,1,5
58.0,quark_s_const,quark_like,constituent,8.093869664351855,nan,8.093869664351855,1,1,5
58.0,proton,nucleon_like,baryon,6.399696569524753,1.701995478820729,4.697701090704024,1,1,5
58.0,neutron,nucleon_like,baryon,6.397284529181898,1.7058334383997498,4.691451090782149,1,1,5
58.0,delta_1232,delta_like,baryon,4.925867011916312,2.6049474948956215,2.3209195170206907,1,1,5
59.0,pion,pion_like,meson,14.397253052834724,5.367635747088272,9.029617305746452,1,1,3
59.0,rho,rho_like,meson,15.761899169094644,8.521120571079786,7.240778598014859,1,1,3
59.0,kaon,kaon_like,meson,12.72763860858878,2.837748063037775,9.889890545551005,1,1,3
59.0,phi,phi_like,meson,18.927022652101208,2.8287988766890897,16.09822377541212,1,1,3
59.0,eta,eta_like,meson,9.201722234125125,2.4780542853840877,6.723667948741037,1,1,3
59.0,omega_782,omega_like,meson,11.447932522172376,2.4742646015563383,8.973667920616037,1,1,3
59.0,Kstar_892,kstar_like,meson,9.868025386627567,2.194091037137403,7.673934349490164,1,1,3
59.0,eta_prime,eta_prime_like,meson,5.776721253708197,nan,5.776721253708197,1,1,3
59.0,quark_ud_const,quark_like,constituent,0.503278683491803,nan,0.503278683491803,1,1,3
59.0,quark_s_const,quark_like,constituent,0.9972677512522771,nan,0.9972677512522771,1,1,3
59.0,proton,nucleon_like,baryon,16.436283151783055,8.516337895591114,7.919945256191941,0,1,3
59.0,neutron,nucleon_like,baryon,16.444541842100083,8.516263252678975,7.928278589421108,0,1,3
59.0,delta_1232,delta_like,baryon,17.195618717986306,10.046329171992864,7.149289545993444,1,1,3
60.0,pion,pion_like,meson,20.639160639161858,3.12138321173963,17.517777427422228,1,1,6
60.0,rho,rho_like,meson,10.53486907622716,2.5279247318695206,8.00694434435764,1,1,6
60.0,kaon,kaon_like,meson,18.664577924719204,2.725689301478457,15.938888623240748,1,1,6
60.0,phi,phi_like,meson,12.395589121023992,2.665033727644356,9.730555393379635,1,1,6
60.0,eta,eta_like,meson,14.99917338006804,2.35125687150033,12.647916508567711,1,1,6
60.0,omega_782,omega_like,meson,12.723487781708348,2.3255712450156363,10.397916536692712,1,1,6
60.0,Kstar_892,kstar_like,meson,9.854888611273317,2.0315553561733166,7.823333255100001,1,1,6
60.0,eta_prime,eta_prime_like,meson,9.531111015800002,nan,9.531111015800002,1,1,6
60.0,quark_ud_const,quark_like,constituent,15.811110953000002,nan,15.811110953000002,1,1,6
60.0,quark_s_const,quark_like,constituent,11.759259161265435,nan,11.759259161265435,1,1,6
60.0,proton,nucleon_like,baryon,8.584011713888463,1.956234018957905,6.627777694930558,1,1,6
60.0,neutron,nucleon_like,baryon,8.57742443871108,1.9558967437023966,6.621527695008683,1,1,6
60.0,delta_1232,delta_like,baryon,7.196231806261007,3.480676287861007,3.715555518400001,1,1,6
61.0,pion,pion_like,meson,37.219999255600015,nan,37.219999255600015,0,0,1
61.0,rho,rho_like,meson,15.312499808593753,nan,15.312499808593753,0,0,1
61.0,kaon,kaon_like,meson,25.099999581666676,nan,25.099999581666676,0,0,1
61.0,phi,phi_like,meson,16.349999727500006,nan,16.349999727500006,0,0,1
61.0,eta,eta_like,meson,18.149999773125003,nan,18.149999773125003,0,0,1
61.0,omega_782,omega_like,meson,15.212499809843754,nan,15.212499809843754,0,0,1
61.0,Kstar_892,kstar_like,meson,11.079999889200002,nan,11.079999889200002,0,0,1
61.0,eta_prime,eta_prime_like,meson,10.4199998958,nan,10.4199998958,1,1,1
61.0,quark_ud_const,quark_like,constituent,16.699999833,nan,16.699999833,1,1,1
61.0,quark_s_const,quark_like,constituent,12.499999895833335,nan,12.499999895833335,1,1,1
61.0,proton,nucleon_like,baryon,13.274999834062502,nan,13.274999834062502,0,0,1
61.0,neutron,nucleon_like,baryon,13.249999834375002,nan,13.249999834375002,0,0,1
61.0,delta_1232,delta_like,baryon,7.6799999232000005,nan,7.6799999232000005,0,0,1
62.0,pion,pion_like,meson,37.219999255600015,nan,37.219999255600015,0,0,1
62.0,rho,rho_like,meson,15.312499808593753,nan,15.312499808593753,0,0,1
62.0,kaon,kaon_like,meson,25.099999581666676,nan,25.099999581666676,0,0,1
62.0,phi,phi_like,meson,16.349999727500006,nan,16.349999727500006,0,0,1
62.0,eta,eta_like,meson,18.149999773125003,nan,18.149999773125003,0,0,1
62.0,omega_782,omega_like,meson,15.212499809843754,nan,15.212499809843754,0,0,1
62.0,Kstar_892,kstar_like,meson,11.079999889200002,nan,11.079999889200002,0,0,1
62.0,eta_prime,eta_prime_like,meson,10.4199998958,nan,10.4199998958,1,1,1
62.0,quark_ud_const,quark_like,constituent,16.699999833,nan,16.699999833,1,1,1
62.0,quark_s_const,quark_like,constituent,12.499999895833335,nan,12.499999895833335,1,1,1
62.0,proton,nucleon_like,baryon,13.274999834062502,nan,13.274999834062502,0,0,1
62.0,neutron,nucleon_like,baryon,13.249999834375002,nan,13.249999834375002,0,0,1
62.0,delta_1232,delta_like,baryon,7.6799999232000005,nan,7.6799999232000005,0,0,1
63.0,pion,pion_like,meson,19.83470138687868,2.9664965960376506,16.86820479084103,1,1,3
63.0,rho,rho_like,meson,9.88830371462377,2.2873422711742504,7.6009614434495205,1,1,3
63.0,kaon,kaon_like,meson,17.756549918706828,2.62962709389913,15.126922824807696,1,1,3
63.0,phi,phi_like,meson,11.44323589082848,2.524646295881896,8.918589594946585,1,1,3
63.0,eta,eta_like,meson,14.281502133224148,2.2425599760186175,12.03894215720553,1,1,3
63.0,omega_782,omega_like,meson,11.987046270412236,2.198104085081706,9.78894218533053,1,1,3
63.0,Kstar_892,kstar_like,meson,9.22837565689656,1.8922218841042513,7.336153772792308,1,1,3
63.0,eta_prime,eta_prime_like,meson,8.881538372723076,nan,8.881538372723076,1,1,3
63.0,quark_ud_const,quark_like,constituent,15.161538309923076,nan,15.161538309923076,1,1,3
63.0,quark_s_const,quark_like,constituent,11.217948624465812,nan,11.217948624465812,1,1,3
63.0,proton,nucleon_like,baryon,9.236365948636717,2.2312378310726118,7.005128117564104,0,1,3
63.0,neutron,nucleon_like,baryon,9.227156996979513,2.230362212644577,6.996794784334937,0,1,3
63.0,delta_1232,delta_like,baryon,6.4919397292380285,3.10117053237649,3.3907691968615388,1,1,3
64.0,pion,pion_like,meson,20.222470053784416,3.0503716317942855,17.172098421990132,1,1,3
64.0,rho,rho_like,meson,10.216918853752631,2.4260238894104216,7.7908949643422085,1,1,3
64.0,kaon,kaon_like,meson,18.03529884566803,2.528508980657733,15.506789865010296,1,1,3
64.0,phi,phi_like,meson,11.675326687070594,2.376870051921412,9.298456635149183,1,1,3
64.0,eta,eta_like,meson,14.451984629845589,2.128142191301025,12.323842438544563,1,1,3
64.0,omega_782,omega_like,meson,12.13777059392608,2.0639281272565166,10.073842466669563,1,1,3
64.0,Kstar_892,kstar_like,meson,9.309629069833306,1.7455550713999721,7.564073998433335,1,1,3
64.0,eta_prime,eta_prime_like,meson,8.938518429133333,nan,8.938518429133333,1,1,3
64.0,quark_ud_const,quark_like,constituent,15.218518366333333,nan,15.218518366333333,1,1,3
64.0,quark_s_const,quark_like,constituent,11.265432004886833,nan,11.265432004886833,1,1,3
64.0,proton,nucleon_like,baryon,9.540045781979904,2.344984143523112,7.195061638456792,0,1,3
64.0,neutron,nucleon_like,baryon,9.530447666591364,2.3437193613637386,7.186728305227626,0,1,3
64.0,delta_1232,delta_like,baryon,6.7073697608926945,3.1646537469371374,3.5427160139555567,1,1,3
65.0,pion,pion_like,meson,17.7883899352886,0.8450569408219253,16.943332994466672,0,1,2
65.0,rho,rho_like,meson,6.488370736889916,0.8112874745201232,5.677083262369793,0,1,2
65.0,kaon,kaon_like,meson,10.121576292004363,0.29379867802287735,9.827777613981485,1,1,2
65.0,phi,phi_like,meson,4.508429323725655,0.8889849396052799,3.6194443841203747,1,1,2
65.0,eta,eta_like,meson,8.465074083483794,0.40049085095775017,8.064583232526044,1,1,2
65.0,omega_782,omega_like,meson,6.715943801331209,0.901360540680165,5.814583260651044,1,1,2
65.0,Kstar_892,kstar_like,meson,5.652448114464588,1.4957814893645864,4.1566666251000015,1,1,2
65.0,eta_prime,eta_prime_like,meson,1.7533333158000024,nan,1.7533333158000024,1,1,2
65.0,quark_ud_const,quark_like,constituent,8.033333253000002,nan,8.033333253000002,1,1,2
65.0,quark_s_const,quark_like,constituent,5.277777733796299,nan,5.277777733796299,1,1,2
65.0,proton,nucleon_like,baryon,6.796340756344313,2.0755074820213943,4.720833274322919,0,1,2
65.0,neutron,nucleon_like,baryon,6.803571357744475,2.095238083265305,4.70833327447917,0,1,2
65.0,delta_1232,delta_like,baryon,7.913623104556264,5.420289796156266,2.4933333083999987,0,1,2
66.0,pion,pion_like,meson,13.245323756672567,1.7951790581392293,11.450144698533338,1,1,5
66.0,rho,rho_like,meson,5.594936098196039,1.380262237835983,4.214673860360056,1,1,5
66.0,kaon,kaon_like,meson,8.63957330744372,0.2852256205958892,8.35434768684783,1,1,5
66.0,phi,phi_like,meson,3.047528252058214,0.9015137950714951,2.146014456986719,1,1,5
66.0,eta,eta_like,meson,7.369702271798619,0.41019148922728527,6.959510782571334,1,1,5
66.0,omega_782,omega_like,meson,5.6222471391051565,0.9127363284088226,4.709510810696334,1,1,5
66.0,Kstar_892,kstar_like,meson,4.780824947280821,1.5082162843547322,3.2726086629260887,1,1,5
66.0,eta_prime,eta_prime_like,meson,0.8547826001478285,nan,0.8547826001478285,1,1,5
66.0,quark_ud_const,quark_like,constituent,7.134782537347828,nan,7.134782537347828,1,1,5
66.0,quark_s_const,quark_like,constituent,4.528985469504833,nan,4.528985469504833,1,1,5
66.0,proton,nucleon_like,baryon,5.169089966716278,1.8082204435097529,3.360869523206525,1,1,5
66.0,neutron,nucleon_like,baryon,5.169438830086608,1.814819306801958,3.35461952328465,1,1,5
66.0,delta_1232,delta_like,baryon,6.1209703171516745,4.182419611899501,1.9385507052521735,1,1,5
67.0,pion,pion_like,meson,20.018051939498946,3.014894384825259,17.003157554673688,1,1,4
67.0,rho,rho_like,meson,10.059761558691761,2.3744546372142388,7.685306921477523,1,1,4
67.0,kaon,kaon_like,meson,17.737640163967363,2.4420263838065406,15.295613780160824,1,1,4
67.0,phi,phi_like,meson,11.337763025149659,2.2504824748499472,9.087280550299711,1,1,4
67.0,eta,eta_like,meson,14.195745249671674,2.0302848754241394,12.165460374247534,1,1,4
67.0,omega_782,omega_like,meson,11.86463277622593,1.949172373853396,9.915460402372535,1,1,4
67.0,Kstar_892,kstar_like,meson,9.057484696687105,1.6201163500081568,7.437368346678948,1,1,4
67.0,eta_prime,eta_prime_like,meson,8.66561394843158,nan,8.66561394843158,1,1,4
67.0,quark_ud_const,quark_like,constituent,14.94561388563158,nan,14.94561388563158,1,1,4
67.0,quark_s_const,quark_like,constituent,11.038011603923005,nan,11.038011603923005,1,1,4
67.0,proton,nucleon_like,baryon,8.072291159080384,2.2705368456374013,5.801754313442983,1,1,4
67.0,neutron,nucleon_like,baryon,8.064976079451059,2.2694717659299504,5.795504313521109,1,1,4
67.0,delta_1232,delta_like,baryon,6.476170791648144,3.0179252121955127,3.4582455794526314,1,1,4
